¤¯¼w°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¤¯¼w°Ï«O¦w¨½¤¤¥¿¸ô¤@¬q251«Ñ25§Ë1~30¸¹,87.89,¦í,,,1070412,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,1060930,152.03,5,2,3,¦³,µL,9000000,59199,,0,0,,RPTNMLRJOHNFFID66CA
¤s¤W°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¤s¤W°Ï¤s¤W¨½1¾F¤s¤W31~60¸¹,122.85,¦í,,,1070427,¤g¦a3«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1040630,151.81,3,2,3,¦³,µL,5880000,38733,,0,0,,RPXNMLQKNHNFFHD86CA
¥ªÂí°Ï,¤g¦a,©£¤lªL¬q511~540¦a¸¹,8433,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1070330,¤g¦a3«Øª«0¨®¦ì0,,,¨ä¥L,,,,0,0,0,0,¦³,µL,2500000,296,,0,0,,RPSNMLRKNHNFFHD09CA
µ½¤Æ°Ï,¤g¦a,¥_¤l©±¬q¤G¤p¬q31~60¦a¸¹,961,,¯S©w¹A·~°Ï,¥ÒºØ«Ø¿v¥Î¦a,1070123,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0,0,0,0,¦³,µL,21800000,22685,,0,0,,RPPNMLSKNHNFFHD88CA
µ½¤Æ°Ï,¤g¦a,­X©Þ¬q¤@¤p¬q781~810¦a¸¹,112,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1070317,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0,0,0,0,¦³,µL,2370000,21161,,0,0,,RPPNMLTKNHNFFHD98CA
µ½¤Æ°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«µ½¤Æ°Ï¥ÁÅv¸ô65«Ñ1~30¸¹,76.03,¦í,,,1070414,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,700325,83.2,4,2,2,¦³,µL,4100000,49279,,0,0,,RPVNMLQKNHNFFHD66CA
µ½¤Æ°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«µ½¤Æ°Ï½¬¼æ«nµó276«Ñ31~60¸¹,174.68,¦í,,,1070502,¤g¦a2«Øª«1¨®¦ì2,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1060904,221.53,4,2,4,¦³,¦³,13980000,63107,¤@¼Ó¥­­±,0,0,,RPVNMLPKNHNFFHD56CA
µ½¤Æ°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«µ½¤Æ°Ï½¬¼æ«nµó276«Ñ1~30¸¹,198.68,¦í,,,1070419,¤g¦a2«Øª«1¨®¦ì2,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1060904,225.16,5,2,4,¦³,¦³,15120000,67152,¤@¼Ó¥­­±,0,0,,RPWNMLPKNHNFFHD66CA
¦è´ä°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¦è´ä°Ï·s¿³µó107«Ñ1~30¸¹,28.16,¦í,,,1070409,¤g¦a2«Øª«1¨®¦ì1,¤G¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,850527,133.65,3,2,2,¦³,¦³,2880000,21549,©Y¹D¥­­±,0,0,,RPXNMLLKOHNFFGD98CA
¤CªÑ°Ï,¤g¦a,«Ø¥\¬q31~60¦a¸¹,190.95,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1070325,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0,0,0,0,¦³,µL,1553750,8137,,0,0,¥Ñ¦@¦³¤H¶R¦^§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPQNMLSKNHNFFGD88CA
¨Î¨½°Ï,¤g¦a,¨Î¨½¬q2311~2340¦a¸¹,33,¦í,,,1070404,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0,0,0,0,¦³,µL,1000000,30303,,0,0,¤Tµ¥¿Ë¶R½æ§t¥¼«O¦sµn°O«Øª«,RPSNMLRKNHNFFGD98CA
¤CªÑ°Ï,¤g¦a,”¨·}¬q211~240¦a¸¹,56.4,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1070430,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0,0,0,0,¦³,µL,597135,10588,,0,0,¦@¦³¤H¶¡¤§¥æ©ö,RPOPMLSKNHNFFGD88CA
¨Î¨½°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¨Î¨½°Ï¤»¦w¨½«C¦~µó91~120¸¹,81.77,¦í,,,1070416,¤g¦a3«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,620430,42.92,3,2,2,¦³,µL,1314575,30628,,0,0,¥À¤k¶¡¤§¥æ©ö¡C,RPUNMLPKNHNFFGD98CA
¾Ç¥Ò°Ï,¤g¦a,¤¯±o¬q1111~1140¦a¸¹,190.1,¦í,,,1070416,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0,0,0,0,¦³,µL,2685425,14126,,0,0,¥À¤k¶¡¤§¥æ©ö,SPUNMLPKNHNFFGD09CA
¾Ç¥Ò°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¾Ç¥Ò°Ï·s¿³¸ô31~60¸¹,70.85,¦í,,,1070426,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í°Ó¥Î,¥[±j¿j³y,680608,96.16,4,1,2,¦³,µL,2000000,20799,,0,0,«Î³»¥t¦³¼W«ØÅK¥Ö«Î¡C,RPVNMLPKNHNFFGD09CA
¤j¤º°Ï,¤g¦a,¤j¤º¬q2431~2460¦a¸¹,250,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1070410,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0,0,0,0,¦³,µL,125000,500,,0,0,,RPPNMLPKNHNFFFD38CA
¤»¥Ò°Ï,¤g¦a,¥ÒªF¬q961~990¦a¸¹,430.79,¦í,,,1070323,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0,0,0,0,¦³,µL,8800000,20428,,0,0,,RPPNMLQKNHNFFFD48CA
«á¾À°Ï,¤g¦a,¦Ë³ò«á¬q2011~2040¦a¸¹,26,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1070504,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0,0,0,0,¦³,µL,45000,1731,,0,0,,RPSNMLOKNHNFFED48CA
¥Õªe°Ï,¤g¦a,¥Ã¨q¬q871~900¦a¸¹,110.27,,¤@¯ë¹A·~°Ï,¥ÒºØ«Ø¿v¥Î¦a,1070425,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0,0,0,0,¦³,µL,200000,1814,,0,0,,RPVNMLPKNHNFFED88CA
·sÀç°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«·sÀç°Ï°·±d¸ô91~120¸¹,16.11,¦í,,,1070424,¤g¦a1«Øª«1¨®¦ì0,¤Q¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,850628,172.55,3,2,2,¦³,µL,3800000,22023,,0,0,,RPXNMLPKNHNFFDD98CA
·sÀç°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«·sÀç°Ï¤ý¤½¨½¥Áªv¸ô16¾F1~30¸¹,425.81,¦í,,,1070326,¤g¦a4«Øª«1¨®¦ì0,¤@¼h,¤@¼h,©±­±(©±¾Q),°Ó·~¥Î,¿û³y,700216,135.05,3,2,2,¦³,µL,23000000,170307,,0,0,,RPUNMLPKNHNFFDD68CA
·sÀç°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«·sÀç°Ï©M¥­¸ô104«Ñ1~30¸¹,72.48,¦í,,,1070414,¤g¦a9«Øª«1¨®¦ì0,¥|¼h,¥|¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¥[±j¿j³y,670621,85.93,3,2,2,¦³,µL,780000,9077,,0,0,,RPPOMLQKNHNFFDD38CA
ÆQ¤ô°Ï,¤g¦a,¤¯·R¬q451~480¦a¸¹,68.18,¦í,,,1070420,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0,0,0,0,¦³,µL,410000,6013,,0,0,¤G¿Ëµ¥¶¡¶R½æ¡A¹ê»Ú¤ä¥I»ù´Ú¡C,RPRNMLPKNHNFFDD38CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥««n°Ï¤ô¥æªÀ¸ô20«Ñ1~30¸¹,19.48,¦í,,,1070426,¤g¦a3«Øª«1¨®¦ì1,¤»¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤gºc³y,1051201,112.51,2,1,1,¦³,¦³,5150000,45774,©Y¹D¥­­±,25.33,0,§t¥¼¹j¶¡¤@©Ð,RPTNMLKKOHNFFCD08CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«ªF°ÏªF¥­¸ô61~90¸¹,105,¦í,,,1070404,¤g¦a1«Øª«1¨®¦ì0,¤@¼h¡A¤G¼h¡A¤T¼h¡A«Î³»¬ð¥Xª«¡AÃM¼Ó,¤T¼h,©±­±(©±¾Q),¦í°Ó¥Î,¿ûµ¬²V¾®¤gºc³y,761212,224.59,5,3,4,¦³,µL,19100000,85044,,0,0,,RPPQMLQJOHNFFCD48CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«ªF°Ï±R©ú¸ô121~150¸¹,16.09,¦í,,,1070317,¤g¦a1«Øª«1¨®¦ì1,¤Q¥|¼h,¤Q¤»¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤gºc³y,850203,176.63,3,2,2,¦³,¦³,7500000,42462,©Y¹D¥­­±,0,0,¥»¥ó¶R½æ¥N¿ì¶O¤Î¹L¤á¤@¤Áµ|¶O¥þ¥Ñ¶R¤è­t¾á¤ä¥X,RPPOMLPJOHNFFCD18CA
ªF°Ï,¤g¦a,¸ÎªF¬q961~990¦a¸¹,95.4,¦í,,,1070323,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0,0,0,0,¦³,µL,7000000,73375,,0,0,,RPPNMLOJOHNFFCD97CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥««n°Ï¥Ã¦¨¸ô¤T¬q507«Ñ1~30¸¹,89.21,¦í,,,1070322,¤g¦a3«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤gºc³y,1060725,196.25,5,2,5,¦³,µL,10000000,50958,,0,0,,RPWNMLOJOHNFFCD68CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«ªF°Ï¸Î§µ¸ô691~720¸¹,86.45,¦í,,,1070422,¤g¦a2«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤gºc³y,1060329,210.46,5,2,4,¦³,µL,18880000,89708,,0,0,,RPQOMLOJOHNFFCD18CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«ªF°Ï¦Û¥Ñ¸ô¤@¬q61~90¸¹,41.78,¦í,,,1070329,¤g¦a1«Øª«1¨®¦ì2,¥|¼h,¤Q¤@¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤gºc³y,1060807,248.06,4,2,2,¦³,¦³,12500000,50391,©Y¹D¥­­±,0,0,,RPQOMLPLNHNFFCD38CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«ªF°ÏªF¹ç¸ô¦è¬q21«Ñ1~30¸¹,71,¦í,,,1070211,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,490615,92.97,4,2,2,¦³,µL,4200000,45176,,0,0,,RPXNMLOLNHNFFCD88CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«ªF°ÏªF¹ç¸ô331~360¸¹,5.32,¦í,,,1070421,¤g¦a2«Øª«1¨®¦ì0,¤T¼h,¤C¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤gºc³y,821209,28.44,1,0,1,¦³,¦³,830000,29184,,0,0,ªþ³Ã­Ñ,RPTOMLRKNHNFFCD78CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«ªF°Ï¤¤µØªF¸ô¤G¬q151~180¸¹,2.75,¦í,,,1070503,¤g¦a1«Øª«1¨®¦ì0,¤»¼h,¤Q¥|¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤gºc³y,970229,31.76,1,1,1,¦³,¦³,1600000,50378,,0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPWNMLSKNHNFFCD09CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥««n°Ï¤¤µØ«n¸ô¤G¬q302«Ñ3§Ë1~30¸¹,40.54,¦í,,,1070430,¤g¦a2«Øª«1¨®¦ì0,¤@¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤gºc³y,711129,92.59,3,1,2,¦³,¦³,3000000,32397,,0,0,,RPROMLQKNHNFFCD48CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥««n°Ï¦èªù¸ô¤@¬q333«Ñ1~30¸¹,26.17,¦í,,,1070421,¤g¦a1«Øª«1¨®¦ì1,¤­¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤gºc³y,1050912,112.75,3,1,1,¦³,¦³,5360000,55676,©Y¹D¥­­±,34.44,1000000,,RPSOMLQKNHNFFCD58CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥««n°Ï¸U¦~¤Tµó241~270¸¹,27.34,¦í,,,1070417,¤g¦a1«Øª«1¨®¦ì0,¤»¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤gºc³y,1050527,152.99,2,2,2,¦³,¦³,5300000,34643,,0,0,,RPUPMLQKNHNFFCD88CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«ªF°Ï¼wªFµó1~30¸¹,33.33,¦í,,,1070407,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¥|¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤gºc³y,701013,89.41,2,1,1,¦³,µL,1700000,19014,,0,0,,RPWPMLQKNHNFFCD09CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥««n°Ï·s¼Ö¸ô1~30¸¹,4645,¤u,,,1070411,¤g¦a1«Øª«1¨®¦ì0,¤@¼h¡A¤G¼h¡A¦a¤U¼h,¤G¼h,¼t¿ì,¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,691024,2165.29,0,0,0,µL,µL,147525000,68132,,0,0,,RPXNMLPKNHNFFCD88CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«ªF°ÏªFªù¸ô¤T¬q11«Ñ1~30¸¹,34.06,¦í,,,1070426,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤gºc³y,700407,132.12,3,2,2,¦³,µL,3800000,28762,,0,0,,RPTOMLPKNHNFFCD58CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«ªF°ÏªFºaµó61~90¸¹,26.9,¦í,,,1070427,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤gºc³y,700203,76.37,3,1,1,¦³,¦³,2700000,35354,,0,0,,RPQPMLPKNHNFFCD38CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«ªF°Ï¤¤µØªF¸ô¤G¬q181~210¸¹,5.59,¦í,,,1070403,¤g¦a1«Øª«1¨®¦ì0,¤Q¤@¼h,¤G¤Q¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤gºc³y,841106,73.63,2,1,1,¦³,¦³,3650000,49572,,0,0,,RPXOMLOKNHNFFCD88CA
ªF°Ï,¤g¦a,©²ªF¬q721~750¦a¸¹,133.15,¦í,,,1070317,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0,0,0,0,¦³,µL,9000000,67593,,0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPTOMLOKNHNFFCD48CA
¦w«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¦w«n°Ï©²¦w¸ô¤­¬q98«Ñ56§Ë61~90¸¹,95.47,¦í,,,1070410,¤g¦a3«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1070103,194.78,5,2,4,¦³,µL,10240000,52572,,0,0,¨p«´¤é´Á¡G105.05.10,RPROMLPJOHNFFBD28CA
¦w«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¦w«n°Ï©²¦w¸ô¤­¬q98«Ñ56§Ë91~120¸¹,96.37,¦í,,,1070410,¤g¦a3«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1070103,195.25,5,2,4,¦³,µL,10200000,52241,,0,0,¨p«´¤é´Á¡G105.04.30,RPSOMLPJOHNFFBD38CA
¦w«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¦w«n°Ï°ê¦wµó210«Ñ1~30¸¹,116.15,¦í,,,1070420,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,700602,111.17,4,3,3,¦³,µL,7100000,63866,,0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPPNMLLLNHNFFBD67CA
¦w«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¦w«n°Ï©²¦w¸ô¤C¬q66«Ñ1~30¸¹,145.13,¦í,,,1070404,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤@¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,690603,74.62,3,2,1,¦³,µL,5800000,77727,,0,0,,RPTOMLQKNHNFFBD58CA
¦w«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¦w«n°Ï³»¦w¨½¥_¦w¸ô¤T¬q396«Ñ16§Ë1~30¸¹,94.64,¦í,,,1070409,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,840815,255.5,6,3,7,¦³,µL,9000000,35225,,0,0,,RPWNMLRKNHNFFBD88CA
¥_°Ï,¤g¦a,¥_¦w¬q31~60¦a¸¹,1.92,¦í,,,1070509,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0,0,0,0,¦³,µL,145200,75625,,0,0,,RPQRMLKMNHNFFAD08CA
¦w¥­°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¦w¥­°Ï¤å¥­¸ô181~210¸¹,17.15,°Ó,,,1070324,¤g¦a1«Øª«1¨®¦ì2,¤Q¤»¼h,¤G¤Q¤@¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,960815,237.64,4,2,2,¦³,¦³,15000000,63121,©Y¹D¥­­±,48.44,0,,RPUOMLSLNHNFFAD88CA
¤¤¦è°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¤¤¦è°Ï©¾¸q¸ô¤@¬q84«Ñ18§Ë1~30¸¹,28.23,¦í,,,1070425,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,700612,81.73,1,1,1,¦³,µL,2700000,33036,,0,0,,RPWNMLTLNHNFFAD09CA
¦w¥­°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¦w¥­°Ï°p¥­¸ô181~210¸¹,10.13,¦í,,,1070410,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,¤Q¤C¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,850907,89.5,3,2,1,¦³,¦³,3400000,37989,,0,0,,RPUPMLOLNHNFFAD58CA
¦w¥­°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¦w¥­°Ï¥ÃµØ¤Q¤@µó159«Ñ61~90¸¹,93,°Ó,,,1070419,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í®a¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,1010302,214.16,4,2,4,¦³,µL,13200000,61636,,0,0,,RPVNMLSKNHNFFAD78CA
¦w¥­°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¦w¥­°Ï¥ÃµØ¸ô¤G¬q871~900¸¹,10.52,°Ó,,,1070411,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,960111,126.2,3,2,2,¦³,¦³,5700000,45166,,0,0,,RPWNMLRKNHNFFAD78CA
¦w¥­°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¦w¥­°Ï°p¥­¸ô181~210¸¹,16.37,¦í,,,1070413,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,¤Q¤C¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,850907,177.07,5,2,2,¦³,¦³,5500000,31061,©Y¹D¥­­±,0,0,,RPVPMLSKNHNFFAD98CA
¦w¥­°Ï,¤g¦a,ª÷«°¬q31~60¦a¸¹,541,°Ó,,,1060609,¤g¦a4«Øª«0¨®¦ì0,,,¨ä¥L,,,,0,0,0,0,¦³,µL,50730000,93771,,0,0,,RPTNMLRKNHNFFAD48CA
¤¤¦è°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¤¤¦è°Ï¦è©M¸ô91~120¸¹,17.83,¦í,,,1070418,¤g¦a3«Øª«1¨®¦ì0,¤C¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,880223,145.44,4,2,2,¦³,¦³,6000000,41254,,0,0,,RPTNMLQKNHNFFAD38CA
¤¤¦è°Ï,¤g¦a,Á{¦w¬q721~750¦a¸¹,88,¦í,,,1070329,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0,0,0,0,¦³,µL,4600000,52273,,0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPTPMLQKNHNFFAD58CA
¥_°Ï,¤g¦a,ªF¿³¬q421~450¦a¸¹,93,¦í,,,1070418,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0,0,0,0,¦³,µL,5800000,62366,,0,0,,RPVNMLPKNHNFFAD48CA
¤¤¦è°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¤¤¦è°Ï¤¤µØ¦è¸ô¤G¬q391~420¸¹,34.99,¦í,,,1070421,¤g¦a1«Øª«1¨®¦ì2,¤Q¤»¼h,¤G¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1060817,386.42,4,2,3,¦³,¦³,25200000,71514,©Y¹D¥­­±,67.6,2400000,,RPWOMLOKNHNFFAD58CA
¤¤¦è°Ï,¤g¦a,·s¬ü¬q781~810¦a¸¹,142.81,¦í,,,1070228,¤g¦a8«Øª«0¨®¦ì0,,,¨ä¥L,,,,0,0,0,0,¦³,µL,17000000,119039,,0,0,§t¥¼«O¦s«Øª«,RPQPMLPKNHNFFAD18CA
¦w¥­°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¦w¥­°Ï°·±d¤Tµó592«Ñ31~60¸¹,5.96,°Ó,,,1070411,¤g¦a1«Øª«1¨®¦ì0,¤G¤Q¤@¼h,¤G¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,861022,118.4,3,2,2,¦³,¦³,3800000,32095,,0,0,,RPUNMLRKNHNFFAD58CA
¦w¥­°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¦w¥­°Ï°ê¥­¸ô571~600¸¹,4.44,°Ó,,,1070502,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,¤G¤Q¤@¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,831222,52.82,1,1,1,¦³,¦³,1900000,35971,,0,0,,RPRQMLPKNHNFFAD38CA
¤¤¦è°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¤¤¦è°Ï¦¨¥\¸ô361~390¸¹,61,°Ó,,,1070319,¤g¦a2«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,770616,267.28,6,1,5,¦³,µL,15000000,56121,,0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPSOMLSKNHNFFAD58CA
